TARGET,SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_EDUCATION_TYPE,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_HOUSING_TYPE
1,100051,0.3795093268292763,0.36923112963828464,-8893,-1369,52192.450617165596,181571.39094187663,16884.311610211524,Cash loans,F,Secondary / secondary special,160322.41721428724,Pensioner,House / apartment
0,100507,0.45391186539393674,0.42527952173194583,-22928,-3184,274366.2954628962,1304870.8033176567,,Revolving loans,M,Secondary / secondary special,1167657.265776155,Working,Rented apartment
0,100516,0.40753009450765953,,-24202,-6884,158548.12539732477,569115.6818021723,44284.16569371889,Cash loans,F,Secondary / secondary special,509910.0593874993,Working,House / apartment
0,100920,0.46935172116470325,0.5889437535718512,-21321,-9629,108725.47041388205,530979.160946445,28369.576739939603,Cash loans,M,Secondary / secondary special,433455.0483060211,State servant,House / apartment
0,100781,0.6760471262445468,0.4412796792380809,-21619,-4609,275138.9457646415,1129025.7598636344,,Cash loans,F,Higher education,,Working,House / apartment
0,100264,0.37826022838386214,0.405436782329829,-19637,-5605,156593.26363389174,750398.2486777015,35734.86349311782,Cash loans,M,Higher education,737507.4170891402,State servant,House / apartment
0,100817,0.5806960865938149,0.6230026998581207,-22223,-6880,245707.83901445777,1114987.79492761,60956.68954421694,Cash loans,F,Higher education,1086865.618836957,Commercial associate,House / apartment
0,100710,0.5595770259358225,0.7778849945244207,-22243,-1725,169936.05954108504,819111.0319669315,77220.16942027136,Revolving loans,M,Higher education,731285.3145222315,Working,House / apartment
0,100682,0.6844912606711222,0.7987873502976043,-12758,-7636,184847.3632033187,423647.9695143922,20857.104831103585,Cash loans,M,Secondary / secondary special,401425.7503982139,Pensioner,House / apartment
0,100832,0.5951628929395616,0.6080030018212756,-21268,-5838,291754.93266729114,978951.8957604927,44937.7002312578,Cash loans,M,Higher education,951111.4796093615,Pensioner,House / apartment
0,100518,0.4918177563893193,0.6113509689853533,-23607,-7053,275574.80933461786,989516.7172822789,60112.74153557338,Cash loans,F,Secondary / secondary special,919309.8793307821,Commercial associate,Municipal apartment
0,100447,0.6452002300580071,0.4224920530301767,-18344,-1393,268513.2022709806,723198.5261705637,46669.44889228759,Cash loans,F,Incomplete higher,600707.205189998,Pensioner,House / apartment
1,100018,0.07645067961428473,0.4533188584892672,-13670,-433,125345.09004521486,428806.7753117956,38355.47179043104,Cash loans,F,Incomplete higher,428402.92719999567,Commercial associate,House / apartment
0,100715,0.6153840951425213,0.5538854269456376,-24260,-8111,165777.70408983473,417096.72945825645,19430.162196364938,Cash loans,F,Higher education,391565.09585685027,Commercial associate,House / apartment
0,100483,0.4830192369585548,0.6691291294358781,-13945,-7388,165276.08329660443,797938.3617363389,65417.09893417937,Cash loans,F,Secondary / secondary special,650681.1300305004,Commercial associate,House / apartment
0,100568,0.3482104244159994,0.7781926007128752,-24722,-5236,91031.24663728042,422292.4400639506,17704.015150005576,Cash loans,M,Higher education,354648.2140115578,State servant,House / apartment
0,100433,0.4989457602337546,0.4874951376959364,-23732,-6969,286818.94290695305,580414.3301413141,45791.75953529602,Cash loans,F,Higher education,485932.4116156897,Pensioner,House / apartment
0,100367,0.545756056262967,,-18126,-1462,266670.5425195948,698060.0782602238,50841.87545926291,Revolving loans,M,Higher education,667151.5128783762,Pensioner,House / apartment
0,100083,0.3004036197508249,0.5096428945165087,-23021,-3729,143993.0918235473,441129.06577833416,36932.598327613785,Cash loans,F,Higher education,377815.3343484601,Working,House / apartment
1,100061,0.10143640223925884,0.24585362528885946,-8242,-432,104352.54917834667,517519.3522540817,22893.34994720145,Cash loans,F,Secondary / secondary special,491839.9439886447,Working,House / apartment
0,100638,0.5394917625925848,0.6273038510342561,-19826,-4792,232920.52523709,903540.9272899257,80766.31317917268,Revolving loans,F,Secondary / secondary special,803089.2869187302,Commercial associate,House / apartment
0,100272,,0.79384859717326,-13383,-7564,131840.06845191878,337000.4391434126,19695.383690063674,Cash loans,M,Secondary / secondary special,335397.5796182122,State servant,House / apartment
0,100285,0.3005672945141203,0.4989489332029118,-12627,-9177,230186.7141941584,700050.0402085074,62871.4649940652,Cash loans,F,Secondary / secondary special,574248.1521778097,Commercial associate,House / apartment
0,100360,0.4303631965413288,,-19396,-7916,92829.90248485927,326402.21958272235,18096.300427464794,Cash loans,M,Secondary / secondary special,288483.88706198044,Commercial associate,House / apartment
0,100354,0.6521924472789405,0.7791904564362453,-17908,-9494,104654.75101439378,411673.81848329096,20318.312831353778,Cash loans,F,Secondary / secondary special,334109.53352438787,Working,House / apartment
0,100456,0.4154117769077412,,-13234,-4408,291389.7142311206,1010410.4689441534,55919.211203743376,Cash loans,M,Secondary / secondary special,867285.0997585636,Working,House / apartment
0,100278,0.639209882266357,0.7766629885219395,-23124,-2739,144869.02800810942,384662.90073200106,,Cash loans,M,Secondary / secondary special,,Pensioner,House / apartment
1,100012,,0.4168811606265834,-11284,-242,68175.23600005267,274504.90898367186,16923.84146431518,Cash loans,M,Secondary / secondary special,236953.73668929277,Pensioner,House / apartment
0,100182,,0.7430201452510778,-23957,-9413,228823.73141988588,883419.7506239341,47020.46484636591,Revolving loans,M,Secondary / secondary special,822943.7487965253,Working,House / apartment
0,100368,0.42151662579568255,0.5473163358914038,-20436,-3851,127173.83069403516,614960.8317903901,34545.94888493876,Cash loans,M,Secondary / secondary special,501827.689857448,Commercial associate,House / apartment
0,100881,,0.5868978396504235,-24125,-9963,217235.38517741038,905094.2347465375,44148.85634664177,Cash loans,M,Secondary / secondary special,760997.6502425604,Working,House / apartment
0,100615,0.3281213815641382,0.4768653973549525,-14905,-2551,130407.36419397638,603789.0444198805,40869.57795634649,Cash loans,F,Secondary / secondary special,576650.9412207524,Pensioner,House / apartment
0,100223,,0.7646159551993266,-14081,-5279,121786.51522808167,273354.762144983,13956.408480473772,Revolving loans,F,Secondary / secondary special,219154.27938841569,Pensioner,House / apartment
0,100572,0.559594181294501,0.7581624761517692,-24747,-4543,101665.42453204344,298101.29552492563,21713.924526063474,Cash loans,F,Secondary / secondary special,252309.14989801025,Working,House / apartment
0,100970,0.4784252311392253,0.7274157227648805,-23212,-6213,214519.84837320083,682451.0147911236,37051.996130600404,Cash loans,M,Secondary / secondary special,548714.7169617597,Commercial associate,House / apartment
0,100653,0.6149897253738863,0.6327695986557095,-12035,-6118,117440.17911196318,343767.35319403245,14441.987713554465,Cash loans,M,Secondary / secondary special,330588.4962286257,Commercial associate,Municipal apartment
0,100545,0.5932174727415758,0.5043135664571202,-18604,-8425,227213.07058343283,749932.9941716418,32126.431885116916,Cash loans,M,Higher education,676289.9012075607,Working,House / apartment
0,100582,0.5060751921921239,0.5755003979892003,-24322,-9526,191103.69428216797,815214.2405286456,57979.63257507093,Cash loans,F,Secondary / secondary special,765176.5616152004,Pensioner,House / apartment
0,100633,0.5897785402856246,0.5204200256645606,-24967,-2251,178119.80991277882,629627.2357715301,30616.2472927308,Cash loans,F,Secondary / secondary special,607983.1708868005,Working,House / apartment
0,100176,0.6720976384938306,0.7326247954926391,-19181,-1483,278015.8725375485,753674.401450603,,Cash loans,F,Secondary / secondary special,724212.29134933,Commercial associate,House / apartment
0,100665,0.6624166319694254,0.6162382273742498,-17356,-9821,99935.46462713984,254530.68800029057,,Cash loans,F,Secondary / secondary special,205237.159070014,Working,Municipal apartment
0,100673,0.5061372350699477,0.5850225168459527,-13880,-9563,275115.50170869386,1240408.1594923013,59019.00078838589,Cash loans,F,Secondary / secondary special,1074393.5136258358,Working,House / apartment
0,100585,0.5410556793029946,0.7001482709932545,-22889,-3641,108597.65179447667,537795.0280877595,29783.28831647089,Cash loans,F,Secondary / secondary special,457677.5780707024,Working,House / apartment
0,100873,0.5809371974943857,0.45769537216808537,-24798,-3521,290128.4598889355,1425541.7820284925,,Cash loans,F,Higher education,1234053.4288641713,Working,House / apartment
0,100393,0.3480534907056185,0.5402753487608575,-17036,-9282,262368.8063006009,1293799.3667892,54600.098661661505,Cash loans,M,Higher education,1067585.8602178474,Commercial associate,House / apartment
0,100163,0.3226644992003126,0.6019771995105669,-12884,-1336,125021.97724997226,340007.40679551533,33012.455898888315,Cash loans,M,Higher education,320946.97944203805,Working,House / apartment
0,100248,0.41990293354330877,0.4960609548643484,-21244,-5260,122930.14459808248,532815.2167999704,23336.400177574553,Revolving loans,M,Secondary / secondary special,528678.1018750042,Pensioner,House / apartment
0,100634,0.31708463096251094,0.6455953713192872,-16436,-7743,103775.00824588293,301928.21512310416,14973.597988277006,Cash loans,F,Incomplete higher,,Pensioner,House / apartment
0,100885,,0.6070826596223987,-14026,-5219,278860.27382504765,1132625.3875736904,81330.39278818689,Cash loans,F,Secondary / secondary special,1110132.6711684512,State servant,Rented apartment
0,100669,0.5797583899659501,0.5510866693166758,-21528,-8033,239858.49445606454,1001776.6376446593,78651.05752602885,Revolving loans,F,Secondary / secondary special,,Working,House / apartment
0,100375,0.5902892199321892,0.4224903155410975,-15602,-2269,128799.99011111539,414717.3849885941,,Cash loans,M,Higher education,341368.54617944045,Working,House / apartment
0,100412,,0.46499632122430756,-13632,-3934,156803.80132471037,545249.4321113683,,Cash loans,F,Secondary / secondary special,471091.7772487316,Pensioner,House / apartment
1,100074,,0.26840065029000754,-13410,-774,73193.65554324468,348582.75198849145,,Cash loans,F,Secondary / secondary special,295929.3420111783,Working,House / apartment
0,100113,,0.7494018066956659,-20701,-3521,255168.23230980666,1152547.6767385623,70541.46460051351,Cash loans,F,Higher education,949396.1839391664,Commercial associate,House / apartment
0,100598,0.5793460205289369,0.49114669981510484,-13734,-2683,232665.4506175722,1160985.4545653833,49267.247363308175,Cash loans,M,Secondary / secondary special,946333.1430636891,Pensioner,House / apartment
0,100961,0.6257824182917633,0.46777475962701803,-16337,-5192,148102.8425959719,392410.0377569178,18141.571820878467,Revolving loans,F,Secondary / secondary special,355489.6994872243,Pensioner,House / apartment
0,100390,0.5498838658442695,0.5436001860270172,-16373,-8356,278084.30144019646,1387235.3940745485,60880.79321093158,Cash loans,M,Higher education,1118726.4440252762,Working,House / apartment
0,100104,0.33442828614724773,0.40129157155623146,-15205,-3218,267638.3418961215,1329814.4841458057,106906.92743972066,Cash loans,M,Secondary / secondary special,1224819.9542885076,Working,House / apartment
0,100114,0.5078843339914471,0.6035537768369031,-22593,-3608,174468.24193132573,672992.9103648717,28495.629640940097,Cash loans,F,Secondary / secondary special,653695.2656216469,Working,House / apartment
0,100417,0.587779993130085,0.5614357963924942,-15908,-6274,97017.45381288831,200551.50477128307,10590.945849694164,Cash loans,F,Secondary / secondary special,179100.01421788987,Pensioner,With parents
0,100525,0.5004585377486026,0.766970353614949,-22405,-2086,165272.52523031604,538360.8663102892,33088.9765889319,Cash loans,F,Secondary / secondary special,513360.6646516225,Pensioner,House / apartment
0,100457,0.3501317541995848,0.428795554119277,-21547,-9150,262930.8512108564,614328.01021473,26481.90955579505,Cash loans,F,Higher education,530639.195657256,Working,House / apartment
0,100409,0.5701999405571623,0.7194291162863498,-23803,-4183,224672.32148185122,906212.6247921655,64153.56825712069,Cash loans,M,Incomplete higher,864662.9637072408,Working,House / apartment
0,100092,0.6886555310075133,0.5435524562174454,-21204,-1122,212782.61879672462,736565.3021564138,32637.44660430379,Cash loans,F,Secondary / secondary special,720450.781441163,Working,House / apartment
0,100930,0.3371018722607717,0.49903982265467095,-22377,-9386,218520.9136468547,904961.9121088454,,Cash loans,M,Secondary / secondary special,738353.4748323186,Commercial associate,House / apartment
0,100089,0.30077924110738646,0.6526942278321757,-22411,-9000,166794.57075482982,823043.8259336423,37603.93014639957,Cash loans,F,Secondary / secondary special,793749.2037108635,Commercial associate,House / apartment
0,100336,0.5114863199896318,0.6723311909611642,-24611,-9597,229879.02473548273,977349.3361711759,41072.95762095371,Cash loans,M,Secondary / secondary special,882227.8267701421,Working,House / apartment
0,100988,0.4431814666084288,0.45188930428765967,-13282,-5427,245068.55555562375,657331.4229732332,42305.317664474,Cash loans,F,Secondary / secondary special,577647.1276063601,Working,Municipal apartment
0,100921,0.40107262556836154,0.6754749870948614,-18978,-9597,209630.47087305735,588194.95678958,27707.086224904368,Cash loans,F,Incomplete higher,526365.500043443,Working,House / apartment
0,100933,0.41220952980202863,0.4238717980912754,-13167,-5778,100334.08918504583,473297.4999282355,20687.51523594839,Cash loans,F,Higher education,426978.6941584736,Working,House / apartment
0,100605,0.40344671029882334,0.709035254617305,-16622,-5195,173154.54484902407,812121.0713232356,46344.576102420775,Cash loans,M,Secondary / secondary special,744939.4250442093,Working,Office apartment
0,100593,0.5940922440617152,0.42656698870860116,-24353,-7395,117644.72155067396,290962.17430300306,12591.192596112862,Cash loans,F,Secondary / secondary special,253031.26366398946,Pensioner,House / apartment
